customerid,isocountrycode,regularstoreid,registrationdate,unregistrationdate,gender,age,zipcode
77340000010863518,ES,ES4504,2016-10-27,"","","",""
77340000010863421,ES,ES4507,2016-10-27,"",F,44,50014
77340000010862451,ES,ES0428,2016-10-27,2019-01-03,2,49,50017
77340000010862063,ES,ES4504,2016-10-27,"","","",""
77340000010860705,ES,ES0428,2016-10-27,"",F,32,50017
77340000010860317,ES,ES4503,2016-10-27,2019-01-04,2,56,50410
77340000010859347,ES,ES4503,2016-10-27,2019-01-04,2,81,50012
77340000010858862,ES,ES0428,2016-10-27,"",F,38,50011
77340000010858183,ES,ES0263,2016-10-27,2019-01-04,2,52,50015
77340000010857698,ES,ES4504,2016-10-27,"",F,40,50003
77340000010856631,ES,ES0428,2016-10-27,"",F,27,50010
77340000010855079,ES,ES4503,2016-10-27,"",M,35,50021
77340000010854109,ES,ES4503,2016-10-27,"",F,34,50021
77340000010854012,ES,ES0428,2016-10-27,"",M,55,28770
77340000010853527,ES,ES4504,2016-10-27,"",M,27,50003
77340000010851005,ES,ES0428,2016-10-27,2019-01-03,2,48,50010
77340000010850714,ES,ES0428,2016-10-27,2019-01-03,2,65,50010
77340000010849938,ES,ES0428,2016-10-27,2019-01-03,2,30,50015
77340000010849744,ES,ES4507,2016-10-27,"","","",""
77340000010849453,ES,ES4504,2016-10-27,2019-01-04,2,18,50015
77340000010848677,ES,ES4503,2016-10-27,"",M,29,50007
77340000010848483,ES,ES4507,2016-10-27,"",F,30,50410
77340000010847804,ES,ES4504,2016-10-27,"",M,57,50174
77340000010847319,ES,ES0428,2016-10-27,"",M,32,50011
77340000010843051,ES,ES4503,2016-10-27,"",M,40,50171
77340000010842469,ES,ES4504,2016-10-27,"",F,46,50410
77340000010841596,ES,ES4504,2016-10-27,"",F,49,50018
77340000010839462,ES,ES4503,2016-10-27,2019-01-04,2,25,50410
77340000010838880,ES,ES0263,2016-10-27,"",F,48,50014
77340000010838686,ES,ES4504,2016-10-27,"",M,72,50020
77340000010838589,ES,ES0428,2016-10-27,2019-01-03,2,54,50011
77340000010838492,ES,ES4503,2016-10-27,"","","",""
77340000010836940,ES,ES4503,2016-10-27,"",F,46,50021
77340000010836455,ES,ES0428,2016-10-27,2019-01-04,2,40,50017
77340000010834903,ES,ES4507,2016-10-27,"",F,46,50019
77340000010834806,ES,ES0263,2016-10-27,"",F,73,50002
77340000010834612,ES,ES4504,2016-10-27,"",M,41,50007
77340000010833157,ES,ES0263,2016-10-27,2019-01-03,1,28,50002
77340000010833060,ES,ES4504,2016-10-27,2019-01-03,2,68,50003
77340000010832187,ES,ES4504,2016-10-27,"",F,36,50019
77340000010831896,ES,ES4503,2016-10-27,"",M,68,50007
77340000010831508,ES,ES4503,2016-10-27,"",F,31,50174
77340000010831314,ES,ES0428,2016-10-27,"",M,28,50003
77340000010828695,ES,ES4507,2016-10-27,"","","",""
77340000010828210,ES,ES4503,2016-10-27,2019-01-03,2,76,50007
77340000010827628,ES,ES4507,2016-10-27,"",F,34,50014
77340000010827337,ES,ES4503,2016-10-27,2019-01-03,1,76,50008
77340000010826852,ES,ES0428,2016-10-27,"",F,32,50410
77340000010826658,ES,ES4504,2016-10-27,"",F,44,50019
77340000010826561,ES,ES0428,2016-10-27,2019-01-03,2,66,50006
77340000010825203,ES,ES0428,2016-10-27,"",F,31,28981
77340000010825106,ES,ES0428,2016-10-27,"",M,54,50011
77340000010823554,ES,ES0263,2016-10-27,"",M,41,50172
77340000010822196,ES,ES0428,2016-10-27,"",F,54,50017
77340000010821711,ES,ES0263,2016-10-27,2019-01-04,2,32,50014
77340000010821226,ES,ES0428,2016-10-27,"",F,38,50022
77340000010819286,ES,ES4503,2016-10-27,2019-01-04,2,28,50410
77340000010817734,ES,ES0428,2016-10-27,"",F,38,50017
77340000010817540,ES,ES4503,2016-10-27,"",F,60,50009
77340000010816376,ES,ES4503,2016-10-27,"","","",""
77340000010813757,ES,ES4503,2016-10-27,"",F,42,50430
77340000010812593,ES,ES0428,2016-10-27,"",M,33,50011
77340000010812011,ES,ES4504,2016-10-27,2019-01-04,2,36,50410
77340000010809392,ES,ES4503,2016-10-27,"",F,81,50017
77340000010809198,ES,ES4503,2016-10-27,"",F,39,50410
77340000010806191,ES,ES0428,2016-10-27,"",F,38,50012
77340000010805415,ES,ES4503,2016-10-27,"",F,63,50007
77340000010805124,ES,ES4507,2016-10-27,"",M,69,50420
77340000010804057,ES,ES4504,2016-10-27,"",F,49,50010
77340000010800856,ES,ES4507,2016-10-27,"",F,38,50018
77340000010800371,ES,ES4504,2016-10-27,"",F,53,50004
77340000010798625,ES,ES0428,2016-10-27,"",F,43,50010
77340000010795909,ES,ES4504,2016-10-27,"",F,46,50410
77340000010794939,ES,ES4503,2016-10-27,"","","",""
77340000010794163,ES,ES0428,2016-10-27,"",F,43,50014
77340000010793969,ES,ES0263,2016-10-27,"",F,53,50014
77340000010793872,ES,ES0263,2016-10-27,"",F,47,500014
77340000010793290,ES,ES4504,2016-10-27,2019-01-04,2,65,50003
77340000010792805,ES,ES0428,2016-10-27,2019-01-03,1,31,50011
77340000010792417,ES,ES0428,2016-10-27,"",F,29,50410
77340000010792223,ES,ES0428,2016-10-27,"",F,66,50009
77340000010791253,ES,ES0263,2016-10-27,"",F,69,50002
77340000010789313,ES,ES0428,2016-10-27,"",F,35,50022
77340000010789216,ES,ES4504,2016-10-27,"",F,56,50018
77340000010789119,ES,ES4503,2016-10-27,"",M,39,50770
77340000010788149,ES,ES0428,2016-10-27,2019-01-03,2,62,50410
77340000010788052,ES,ES0428,2016-10-27,"",F,38,50012
77340000010787373,ES,ES0263,2016-10-26,"",F,47,50014
77340000010787276,ES,ES0263,2016-10-26,"",F,38,50171
77340000010786791,ES,ES0428,2016-10-26,"",F,42,50410
77340000010784948,ES,ES4504,2016-10-26,"",F,54,50013
77340000010784851,ES,ES4503,2016-10-26,2019-01-04,2,38,50410
77340000010784269,ES,ES4503,2016-10-26,2019-01-04,2,38,50410
77340000010783493,ES,ES4503,2016-10-26,2019-01-03,2,37,50410
77340000010783396,ES,ES4504,2016-10-26,"",F,48,50018
77340000010783202,ES,ES0428,2016-10-26,"","","",""
77340000010779807,ES,ES4504,2016-10-26,"",M,48,50410
77340000010779613,ES,ES0428,2016-10-26,2019-01-03,2,57,50009
77340000010779128,ES,ES4503,2016-10-26,"",M,54,50007
77340000010778740,ES,ES0428,2016-10-26,2019-01-04,2,37,50410
77340000010778546,ES,ES4504,2016-10-26,"",M,43,50012
77340000010778255,ES,ES4504,2016-10-26,2019-01-03,1,43,50012
77340000010777867,ES,ES4503,2016-10-26,2019-01-04,1,29,50006
77340000010777770,ES,ES0428,2016-10-26,"",M,74,50009
77340000010776897,ES,ES0428,2016-10-26,"",M,54,50017
77340000010776509,ES,ES0263,2016-10-26,"",F,63,50008
77340000010775830,ES,ES4503,2016-10-26,"","","",""
77340000010775733,ES,ES4503,2016-10-26,2019-01-03,1,52,50196
77340000010772823,ES,ES4504,2016-10-26,2019-01-03,1,55,50020
77340000010772241,ES,ES4504,2016-10-26,"",F,30,50019
77340000010771562,ES,ES4503,2016-10-26,"",F,52,50007
77340000010771368,ES,ES4503,2016-10-26,"",F,40,50021
77340000010771174,ES,ES0428,2016-10-26,2019-01-03,1,25,22700
77340000010771077,ES,ES4503,2016-10-26,2019-01-03,2,39,50410
77340000010769234,ES,ES4504,2016-10-26,"",F,54,50003
77340000010768361,ES,ES0428,2016-10-26,"",F,36,50012
77340000010768264,ES,ES0428,2016-10-26,2019-01-04,2,43,50017
77340000010767682,ES,ES4503,2016-10-26,2019-01-04,2,71,50013
77340000010767488,ES,ES4503,2016-10-26,2019-01-03,2,55,50018
77340000010766809,ES,ES0263,2016-10-26,"",F,67,50014
77340000010766421,ES,ES0428,2016-10-26,"",F,46,50011
77340000010766324,ES,ES0428,2016-10-26,2019-01-04,1,50,50005
77340000010766227,ES,ES4503,2016-10-26,2019-01-03,1,45,50410
77340000010765645,ES,ES0263,2016-10-26,2019-01-04,2,48,50013
77340000010765354,ES,ES0428,2016-10-26,2019-01-04,2,31,50410
77340000010765063,ES,ES4503,2016-10-26,2019-01-03,2,37,50410
77340000010764287,ES,ES4503,2016-10-26,"",F,49,50008
77340000010763802,ES,ES0428,2016-10-26,"",M,37,50011
77340000010763414,ES,ES4503,2016-10-26,2019-01-04,2,76,50008
77340000010763220,ES,ES0428,2016-10-26,"",F,56,50017
77340000010762250,ES,ES4503,2016-10-26,2019-01-04,1,48,50410
77340000010761959,ES,ES0428,2016-10-26,2019-01-03,2,54,50017
77340000010761862,ES,ES0428,2016-10-26,2018-07-18,F,28,50011
77340000010761668,ES,ES0428,2016-10-26,2019-01-03,2,29,50012
77340000010759922,ES,ES4503,2016-10-26,"",F,49,50021
77340000010759049,ES,ES0428,2016-10-26,"",F,77,50017
77340000010758855,ES,ES0263,2016-10-26,"",F,43,50002
77340000010758758,ES,ES0263,2016-10-26,"",F,48,50014
77340000010758079,ES,ES0428,2016-10-26,"",F,42,50017
77340000010757885,ES,ES4503,2016-10-26,"",F,44,50015
77340000010757497,ES,ES4507,2016-10-26,"","","",""
77340000010757303,ES,ES0428,2016-10-26,"",F,68,50660
77340000010757109,ES,ES0263,2016-10-26,"",M,46,50014
77340000010756915,ES,ES4504,2016-10-25,2019-01-03,2,35,50019
77340000010756333,ES,ES0263,2016-10-25,"",F,34,50014
77340000010756139,ES,ES4503,2016-10-25,"",M,47,50007
77340000010755848,ES,ES0428,2016-10-25,"",M,69,50009
77340000010755751,ES,ES0263,2016-10-25,"",F,40,50014
77340000010755654,ES,ES0428,2016-10-25,"",F,56,50007
77340000010755557,ES,ES0428,2016-10-25,2019-01-04,2,41,50017
77340000010755363,ES,ES4504,2016-10-25,"",M,48,50018
77340000010755266,ES,ES4503,2016-10-25,2019-01-04,1,32,50007
77340000010755169,ES,ES4503,2016-10-25,"",M,51,50006
77340000010754975,ES,ES4504,2016-10-25,2019-01-03,1,67,50003
77340000010754878,ES,ES0263,2016-10-25,"","","",""
77340000010754781,ES,ES0428,2016-10-25,"",F,66,50011
77340000010754587,ES,ES4504,2016-10-25,"",M,41,50014
77340000010754490,ES,ES4507,2016-10-25,"",F,67,50016
77340000010754296,ES,ES4503,2016-10-25,2019-01-03,2,23,50018
77340000010753908,ES,ES4507,2016-10-25,"",M,35,50013
77340000010753811,ES,ES0428,2016-10-25,"","","",""
77340000010753423,ES,ES0428,2016-10-25,"",F,52,50750
77340000010752938,ES,ES0428,2016-10-25,2019-01-04,2,27,50650
77340000010752744,ES,ES0428,2016-10-25,"",F,45,50012
77340000010752356,ES,ES4503,2016-10-25,2019-01-03,2,49,50012
77340000010751968,ES,ES0263,2016-10-25,"",F,64,50014
77340000010751677,ES,ES0428,2016-10-25,"",F,50,50005
77340000010751289,ES,ES0428,2016-10-25,"",F,56,50011
77340000010751192,ES,ES0428,2016-10-25,"",M,69,50017
77340000010751095,ES,ES4507,2016-10-25,"",F,47,50015
77340000010750610,ES,ES4503,2016-10-25,"",F,55,50007
77340000010750222,ES,ES0428,2016-10-25,"","","",""
77340000010750028,ES,ES4503,2016-10-25,2019-01-04,2,28,50013
77340000010749931,ES,ES0263,2016-10-25,"",F,40,50014
77340000010749834,ES,ES4503,2016-10-25,"",F,53,50007
77340000010749737,ES,ES0263,2016-10-25,2019-01-03,2,38,50016
77340000010749640,ES,ES4504,2016-10-25,"",F,52,50014
77340000010748379,ES,ES4503,2016-10-25,2019-01-03,1,64,50008
77340000010748282,ES,ES0428,2016-10-25,2019-01-03,1,42,50012
77340000010748088,ES,ES4503,2016-10-25,"",F,23,50018
77340000010747894,ES,ES4503,2016-10-25,"",M,38,50021
77340000010747603,ES,ES4503,2016-10-25,"",M,41,50617
77340000010747506,ES,ES4503,2016-10-25,"",M,38,50019
77340000010747409,ES,ES4504,2016-10-25,2019-01-04,2,35,50018
77340000010747312,ES,ES0428,2016-10-25,"","","",""
77340000010746827,ES,ES4507,2016-10-24,"",F,55,50820
77340000010746633,ES,ES4504,2016-10-24,"",M,51,50005
77340000010746245,ES,ES4503,2016-10-24,"",M,30,50002
77340000010746148,ES,ES0428,2016-10-24,2019-01-04,1,49,50011
77340000010745954,ES,ES4504,2016-10-24,"",F,43,50018
77340000010745857,ES,ES0263,2016-10-24,2019-01-04,2,42,50015
77340000010745566,ES,ES0263,2016-10-24,"",F,40,50190
77340000010745372,ES,ES4507,2016-10-24,"",M,41,50730
77340000010745081,ES,ES4504,2016-10-24,"",F,47,50018
77340000010744596,ES,ES4507,2016-10-24,"","","",""
77340000010744402,ES,ES4504,2016-10-24,2019-01-03,1,70,50003
77340000010744208,ES,ES0428,2016-10-24,"",F,18,50017
77340000010744111,ES,ES0428,2016-10-24,2019-01-04,2,46,50011
77340000010743529,ES,ES0428,2016-10-24,2019-01-03,2,44,50017
77340000010743432,ES,ES4503,2016-10-24,"",F,46,50007
77340000010743335,ES,ES0428,2016-10-24,"",M,43,50017
77340000010743141,ES,ES4507,2016-10-24,"",F,44,50018
77340000010742947,ES,ES0428,2016-10-24,2019-01-04,2,24,50005
77340000010742850,ES,ES0428,2016-10-24,2019-01-04,1,29,50005
77340000010742753,ES,ES0428,2016-10-24,"",F,32,50019
77340000010742656,ES,ES0428,2016-10-24,"",F,52,50017
77340000010742559,ES,ES4503,2016-10-24,2019-01-03,1,52,50007
77340000010742462,ES,ES0263,2016-10-24,"",F,39,50019
77340000010742365,ES,ES0428,2016-10-24,2019-01-04,1,64,50010
77340000010742268,ES,ES4503,2016-10-24,2019-01-04,2,39,50010
77340000010742171,ES,ES4503,2016-10-24,"",F,42,50019
77340000010741783,ES,ES0428,2016-10-24,2019-01-03,2,72,50012
77340000010741686,ES,ES0263,2016-10-24,"",F,65,50001
77340000010741589,ES,ES4503,2016-10-24,"",M,41,50011
77340000010741395,ES,ES0263,2016-10-24,"",M,66,50014
77340000010741298,ES,ES4504,2016-10-24,2019-01-03,2,79,50003
77340000010741104,ES,ES4504,2016-10-24,2019-01-03,2,32,50004
77340000010740813,ES,ES0428,2016-10-24,"",F,24,50017
77340000010740716,ES,ES4504,2016-10-24,"","","",""
77340000010740619,ES,ES0263,2016-10-24,2019-01-04,1,25,50015
77340000010739843,ES,ES4503,2016-10-24,"",M,49,50730
77340000010739649,ES,ES0428,2016-10-24,"",M,56,50011
77340000010739552,ES,ES4503,2016-10-24,"",M,51,50007
77340000010739455,ES,ES0428,2016-10-24,"",M,71,50009
77340000010738873,ES,ES4504,2016-10-24,2019-01-03,2,29,50003
77340000010738776,ES,ES4503,2016-10-24,"",F,32,50021
77340000010738679,ES,ES0428,2016-10-24,2019-01-03,1,28,50012
77340000010738582,ES,ES0263,2016-10-23,"","","",""
77340000010738485,ES,ES0428,2016-10-23,"",F,37,50017
77340000010738388,ES,ES0263,2016-10-23,"",M,70,50014
77340000010738291,ES,ES0263,2016-10-23,"",F,66,50014
77340000010738194,ES,ES0428,2016-10-23,"",F,60,50009
77340000010738097,ES,ES0263,2016-10-23,2019-01-03,2,41,50011
77340000010737903,ES,ES0263,2016-10-23,"",F,60,50014
77340000010737806,ES,ES4503,2016-10-23,2019-01-04,1,37,50019
77340000010737709,ES,ES4503,2016-10-23,"",F,49,50002
77340000010737612,ES,ES0428,2016-10-23,2019-01-04,2,35,50009
77340000010737224,ES,ES4504,2016-10-23,2019-01-04,2,53,50018
77340000010736836,ES,ES0263,2016-10-23,2019-01-04,2,71,50007
77340000010736642,ES,ES4504,2016-10-23,"","","",""
77340000010736351,ES,ES4503,2016-10-23,"",F,72,50009
77340000010736254,ES,ES4507,2016-10-23,"",M,41,50015
77340000010736157,ES,ES4503,2016-10-23,2019-01-04,2,55,50007
77340000010736060,ES,ES4503,2016-10-23,2019-01-04,2,45,50012
77340000010735963,ES,ES4504,2016-10-23,"","","",""
77340000010735866,ES,ES0428,2016-10-23,"",F,50,50017
77340000010735672,ES,ES4503,2016-10-22,"",F,27,50059
77340000010735575,ES,ES0428,2016-10-22,2019-01-03,2,31,50009
77340000010735478,ES,ES4503,2016-10-22,"",M,49,50021
77340000010735284,ES,ES0428,2016-10-22,"",F,44,50009
77340000010735187,ES,ES4504,2016-10-22,2019-01-04,1,60,50018
77340000010735090,ES,ES4503,2016-10-22,2019-01-03,2,44,50009
77340000010734896,ES,ES4504,2016-10-22,"","","",""
77340000010734508,ES,ES4507,2016-10-22,"",M,52,50009
77340000010734411,ES,ES0428,2016-10-22,2019-01-03,2,43,50003
77340000010734314,ES,ES4504,2016-10-22,"",F,42,50298
77340000010733538,ES,ES0263,2016-10-22,"",F,50,50014
77340000010733441,ES,ES0263,2016-10-22,"",F,47,50002
77340000010733344,ES,ES0428,2016-10-22,2019-01-03,1,45,50015
77340000010733150,ES,ES4503,2016-10-22,2019-01-04,1,67,50007
77340000010733053,ES,ES0428,2016-10-22,"",F,38,5002
77340000010732762,ES,ES4503,2016-10-22,"",M,36,50017
77340000010732568,ES,ES4503,2016-10-22,"",F,18,50006
77340000010732471,ES,ES4503,2016-10-22,2019-01-03,1,55,50007
77340000010731792,ES,ES4504,2016-10-22,2019-01-04,2,60,5010
77340000010731598,ES,ES0428,2016-10-22,2019-01-03,2,47,50360
77340000010731404,ES,ES4503,2016-10-22,"",F,54,50171
77340000010731307,ES,ES0428,2016-10-22,2019-01-04,2,24,50340
77340000010731113,ES,ES0428,2016-10-22,"",F,35,50017
77340000010730919,ES,ES0428,2016-10-22,2019-01-03,2,53,50011
77340000010730822,ES,ES4503,2016-10-22,"","","",""
77340000010730725,ES,ES4504,2016-10-22,"",F,37,50003
77340000010730628,ES,ES4504,2016-10-22,"",F,34,50004
77340000010730531,ES,ES0428,2016-10-22,2019-01-04,1,45,50012
77340000010730434,ES,ES4503,2016-10-22,"",M,50,50007
77340000010730240,ES,ES0428,2016-10-22,"",F,54,50017
77340000010730046,ES,ES4504,2016-10-22,"",M,56,50009
77340000010729852,ES,ES4503,2016-10-22,2018-04-23,1,28,50006
77340000010729464,ES,ES4504,2016-10-22,"",M,30,50016
77340000010729367,ES,ES0428,2016-10-22,"",F,55,50017
77340000010729270,ES,ES0428,2016-10-22,2019-01-04,2,29,50019
77340000010729173,ES,ES4503,2016-10-22,"",F,43,50800
77340000010728979,ES,ES4504,2016-10-22,"",M,18,50004
77340000010728785,ES,ES0428,2016-10-22,"",F,54,50010
77340000010728397,ES,ES0428,2016-10-22,"",F,50,50012
77340000010728106,ES,ES4503,2016-10-22,"",F,65,50782
77340000010728009,ES,ES4503,2016-10-22,"",M,45,50300
77340000010727718,ES,ES4504,2016-10-22,"",F,51,50018
77340000010727621,ES,ES4503,2016-10-22,"",F,25,50017
77340000010727524,ES,ES0263,2016-10-22,"",M,52,5014
77340000010727427,ES,ES4504,2016-10-22,"",F,58,50018
77340000010727330,ES,ES0263,2016-10-22,2019-01-04,2,60,50014
77340000010727136,ES,ES4503,2016-10-22,"",F,39,13300
77340000010727039,ES,ES0428,2016-10-22,2019-01-04,2,42,50017
77340000010726845,ES,ES0428,2016-10-22,"",F,40,50011
77340000010726748,ES,ES4503,2016-10-22,"","","",""
77340000010726554,ES,ES4507,2016-10-22,"",M,50,50015
77340000010726457,ES,ES4504,2016-10-21,2019-01-03,2,33,50016
77340000010726360,ES,ES4503,2016-10-21,"","","",""
77340000010726166,ES,ES4507,2016-10-21,"","","",""
77340000010725875,ES,ES0428,2016-10-21,2019-01-04,1,57,50017
77340000010725584,ES,ES4503,2016-10-21,"",F,38,50007
77340000010725487,ES,ES4504,2016-10-21,"",F,59,50003
77340000010725390,ES,ES4504,2016-10-21,"",F,43,50003
77340000010725196,ES,ES4507,2016-10-21,"",F,45,50002
77340000010725002,ES,ES4503,2016-10-21,"",M,39,50007
77340000010724905,ES,ES4503,2016-10-21,"",F,51,50009
77340000010724808,ES,ES0428,2016-10-21,2019-01-03,1,46,50011
77340000010724032,ES,ES4504,2016-10-21,"",F,53,50003
77340000010723644,ES,ES4504,2016-10-21,"",M,58,50009
77340000010722577,ES,ES0428,2016-10-21,2019-01-04,2,36,50011
77340000010722480,ES,ES0428,2016-10-21,2019-01-03,2,46,50011
77340000010722286,ES,ES4503,2016-10-21,2019-01-04,1,67,50013
77340000010722189,ES,ES0263,2016-10-21,"",M,45,50016
77340000010722092,ES,ES0428,2016-10-21,2019-01-04,2,41,50005
77340000010721995,ES,ES0428,2016-10-21,2019-01-03,1,40,50011
77340000010721898,ES,ES0263,2016-10-21,"",F,56,50014
77340000010721510,ES,ES4504,2016-10-21,2019-01-03,1,61,50003
77340000010721413,ES,ES4504,2016-10-21,2019-01-04,2,62,50003
77340000010720734,ES,ES4507,2016-10-21,"","","",""
77340000010720152,ES,ES4503,2016-10-21,"",M,46,50018
77340000010720055,ES,ES0263,2016-10-21,"","","",""
77340000010719958,ES,ES4503,2016-10-21,"","","",""
77340000010719861,ES,ES4503,2016-10-21,"",F,32,50021
77340000010719764,ES,ES0263,2016-10-21,2019-01-03,2,48,50014
77340000010719570,ES,ES0428,2016-10-21,"",M,37,50196
77340000010719473,ES,ES0263,2016-10-21,2019-01-04,1,73,50002
77340000010719376,ES,ES4503,2016-10-21,2019-01-03,1,43,50021
77340000010719182,ES,ES4503,2016-10-21,"",F,47,50011
77340000010719085,ES,ES4503,2016-10-21,"","","",""
77340000010718697,ES,ES4504,2016-10-21,"",F,53,50830
77340000010718503,ES,ES0428,2016-10-21,"",F,62,50017
77340000010718406,ES,ES4504,2016-10-21,"",F,30,50019
77340000010718309,ES,ES4507,2016-10-21,"",F,54,50014
77340000010718115,ES,ES4504,2016-10-21,2017-11-27,M,34,08021
77340000010717921,ES,ES4503,2016-10-21,"",M,33,50019
77340000010717630,ES,ES4504,2016-10-21,"",F,35,50008
77340000010717436,ES,ES4503,2016-10-21,"",F,52,50194
77340000010717339,ES,ES4503,2016-10-21,2019-01-04,1,42,50193
77340000010716951,ES,ES0428,2016-10-21,"",F,32,50012
77340000010716757,ES,ES0428,2016-10-21,2019-01-04,2,33,19300
77340000010716563,ES,ES4507,2016-10-21,"",F,64,50014
77340000010716272,ES,ES0428,2016-10-21,2019-01-04,2,42,50196
77340000010716078,ES,ES0263,2016-10-21,2017-12-30,M,68,50014
77340000010715981,ES,ES4503,2016-10-21,"",F,53,50007
77340000010715884,ES,ES0428,2016-10-21,"",F,55,50017
77340000010715787,ES,ES4503,2016-10-21,"",M,28,50840
77340000010715690,ES,ES0263,2016-10-21,2019-01-03,2,50,50014
77340000010715593,ES,ES4503,2016-10-21,2019-01-04,1,37,50190
77340000010715496,ES,ES4503,2016-10-21,"",F,30,50013
77340000010714623,ES,ES4503,2016-10-21,"",M,61,50007
77340000010714429,ES,ES4504,2016-10-21,"",M,42,50003
77340000010714235,ES,ES0263,2016-10-20,"",F,47,50001
77340000010714138,ES,ES4504,2016-10-20,"",F,45,50010
77340000010714041,ES,ES0263,2016-10-20,"","","",""
77340000010713944,ES,ES0263,2016-10-20,2019-01-04,2,53,50015
77340000010713847,ES,ES4504,2016-10-20,"",F,61,50004.
77340000010713750,ES,ES4504,2016-10-20,"",M,24,50003
77340000010713653,ES,ES4503,2016-10-20,"",F,32,50021
77340000010713556,ES,ES4503,2016-10-20,"",F,47,50017
77340000010713362,ES,ES0428,2016-10-20,2019-01-03,1,27,50011
77340000010713168,ES,ES4503,2016-10-20,2019-01-04,2,50,50019
77340000010712974,ES,ES4503,2016-10-20,"",M,57,50007
77340000010712586,ES,ES0428,2016-10-20,"",M,48,50011
77340000010712489,ES,ES4503,2016-10-20,"",F,34,50021
77340000010712392,ES,ES4504,2016-10-20,"",F,34,50019
77340000010712295,ES,ES0428,2016-10-20,"",F,45,50005
77340000010712004,ES,ES0428,2016-10-20,2019-01-03,2,41,50011
77340000010711228,ES,ES4504,2016-10-20,"",F,54,50003
77340000010710743,ES,ES4503,2016-10-20,2018-12-13,M,36,50013
77340000010710355,ES,ES0263,2016-10-20,"",F,50,50014
77340000010710258,ES,ES0428,2016-10-20,2019-01-03,2,41,50012
77340000010710161,ES,ES4503,2016-10-20,2019-01-04,2,46,50021
77340000010709967,ES,ES0428,2016-10-20,2019-01-04,2,38,50480
77340000010709870,ES,ES4504,2016-10-20,2019-01-04,2,36,50019
77340000010709385,ES,ES0263,2016-10-20,2019-01-04,2,35,50014
77340000010708706,ES,ES0428,2016-10-20,"",M,53,50009
77340000010708609,ES,ES4507,2016-10-20,"",M,32,50018
77340000010708512,ES,ES0428,2016-10-20,"","","",""
77340000010708124,ES,ES4504,2016-10-20,"",F,71,50003
